tracking_id	13_1	13_2	13_3	14_1	14_2	14_3
ENSMUSG00000107114	0	0	0	0	0	0	
ENSMUSG00000107115	0	0	0	0	0	0	
ENSMUSG00000107116	0.0328333	0	0	0.0327487	0.019981	0.0408989	
ENSMUSG00000107117	0	0	0	0	0	0	
ENSMUSG00000107118	0.0798062	0.0984724	0.200162	0.371009	0.332693	0.391374	
ENSMUSG00000107120	0	0	0	0	0	0	
ENSMUSG00000107121	1.07177	0	0.337772	0.621671	1.08256	1.55639	
ENSMUSG00000107122	0.0267842	0	0.0358426	0.0195094	0.0398525	0	
ENSMUSG00000107123	0	0	0.0405794	0	0	0	
ENSMUSG00000107125	0	0	0	0	0	0	
ENSMUSG00000107126	0	0	0	0.0672192	0	0	
ENSMUSG00000107127	0	0	0	0	0	0	
ENSMUSG00000107128	0	0	0	1.76732	0	0.527433	
ENSMUSG00000107129	0	0	0	0	0	0	
ENSMUSG00000107130	0	0	0	0	0	0	
ENSMUSG00000107131	0	0	0	0.0585833	0	0	
ENSMUSG00000107132	0.0510551	0	0	0	0	0	
ENSMUSG00000107133	0	0	0	0	0	0	
ENSMUSG00000107134	0	0	0	0.0776495	0.0299306	0.122315	
ENSMUSG00000107135	0	0	0	0	0.205639	0	
ENSMUSG00000107136	0	0	0	0.0663774	0.0448559	0	
ENSMUSG00000107139	0	0	0	0	0	0	
ENSMUSG00000107140	0.147971	0	0.0991206	0.283949	0.314153	0	
ENSMUSG00000107141	0	0	0	0	0	0	
ENSMUSG00000107142	0.123317	0	0.264466	0.16472	1.32287	0.149011	
ENSMUSG00000107143	0.305225	0.326675	0.0709539	0.237932	0.36049	0.272327	
ENSMUSG00000107144	0	0	0.040937	0	0.0453231	0	
ENSMUSG00000107145	0	0	0	0	0	0	
ENSMUSG00000107148	0.0607381	0	0.152327	0.0974918	0.1154	0.110172	
ENSMUSG00000107149	0	0	0	0	0	0	
ENSMUSG00000107151	0	0	0	0	0	0	
ENSMUSG00000107152	0	0.0558287	0	0	0	0.0460514	
ENSMUSG00000107153	0	0	0	0	0	0.0286592	
ENSMUSG00000107154	0	0	0	0	0	0	
ENSMUSG00000107155	0	0.394286	0.274893	0.450113	0.391846	0.469748	
ENSMUSG00000107157	0	0	0	0	0	0	
ENSMUSG00000107158	0.145843	0	0	0.229546	0.108797	0.0490344	
ENSMUSG00000107159	0.0278672	0	0	0	0	0	
ENSMUSG00000107160	0	0	0	0	0	0	
ENSMUSG00000107161	0	0	0	0	0	0	
ENSMUSG00000107162	0	0	0	0	0	0	
ENSMUSG00000107163	0.0113815	0	0	0.0244577	0	0	
ENSMUSG00000107164	0.193177	0.157957	0.143598	0.0777182	0	0	
ENSMUSG00000107165	0	0	0.0394273	0.0429973	0.130981	0	
ENSMUSG00000107167	0.0224426	0	0	0	0.0335527	0.045409	
ENSMUSG00000107168	0	0.0335205	0	0.117259	0.164372	0.22347	
ENSMUSG00000107171	0.0199965	0	0	0.0786616	0.0151572	0.0206443	
ENSMUSG00000107172	0	0	0.0778039	0	0	0	
ENSMUSG00000107173	0	0	0	0.060048	0.0310747	0.0420917	
ENSMUSG00000107176	34.2619	21.8309	36.162	9.70888	10.3891	10.9269	
ENSMUSG00000107177	0.0200878	0	0.026877	0.116201	0	0.0407993	
ENSMUSG00000107178	0.0196271	0	0	0.0176088	0	0	
ENSMUSG00000107179	0	0	0	0	0	0	
ENSMUSG00000107180	0	0	0	0	0	0	
ENSMUSG00000107181	0	0	0	0	0	0	
ENSMUSG00000107182	0	0.0202721	0.0439105	0.0175759	0.124659	0.08498	
ENSMUSG00000107183	0	0	0	0	0	0	
ENSMUSG00000107184	0	0	0	0	0	0	
ENSMUSG00000107185	0	0	0	0	0	0	
ENSMUSG00000107187	0	0	0	0	0	0	
ENSMUSG00000107189	0	0	0	0.363597	0	0	
ENSMUSG00000107191	13.81	15.9824	17.5514	8.22342	10.1878	11.3873	
ENSMUSG00000107192	0	0	0	0.103823	0	0	
ENSMUSG00000107193	0	0	0	0	0	0	
ENSMUSG00000107194	0.583976	3.14115e-05	0.13045	1.06988	0.809111	0.987799	
ENSMUSG00000107195	0.240823	0.582648	0.193464	0.323324	0.420117	0.84213	
ENSMUSG00000107197	0.0141621	0	0.0378916	0.0109788	0.064105	0	
ENSMUSG00000107198	0	0	0	0.00758874	0	0	
ENSMUSG00000107199	0	0	0	0.0337171	0	0	
ENSMUSG00000107200	0.0451532	0	0	0	0	0	
ENSMUSG00000107201	0.0618755	0.190323	0.103473	0.879218	0.862333	0.569788	
ENSMUSG00000107203	0	0.148745	0	0.0938061	0.0886989	0	
ENSMUSG00000107204	0	0	0	0	0	0	
ENSMUSG00000107205	0.012068	0.0297488	0.0161435	0.147062	0.127759	0.124167	
ENSMUSG00000107206	0	0	0	0.0840941	0	0	
ENSMUSG00000107207	0	0	0	0.0121726	0	0	
ENSMUSG00000107208	0	0	0	0.0346197	0.0355869	0	
ENSMUSG00000107209	0	0	0	0	0	0	
ENSMUSG00000107211	0.536329	0.595794	1.01722	0.963002	1.04348	0.698377	
ENSMUSG00000107212	0.178956	0	0	0.135223	0	0	
ENSMUSG00000107213	0	0	0	0	0	0	
ENSMUSG00000107214	0	0	0	0	0	0	
ENSMUSG00000107215	0	0	0	0	0	0	
ENSMUSG00000107216	0	0	0	0	0	0	
ENSMUSG00000107217	0	0	0	0.0140599	0.0583724	0	
ENSMUSG00000107218	0	0	0	0	0	0	
ENSMUSG00000107219	0	0	0	0	0	0	
ENSMUSG00000107220	0	0	0	0	0	0	
ENSMUSG00000107222	0	0	0	0	0	0	
ENSMUSG00000107223	0	0	0	0	0	0	
ENSMUSG00000107225	0.0351128	0	0.031313	0.0587051	0.0885387	0	
ENSMUSG00000107226	0	0	0	0	0	0	
ENSMUSG00000107227	0	0.0117561	0	0.0544748	0.0722345	0.0196832	
ENSMUSG00000107230	0.301148	0.0606989	0.0672066	0.150089	0.145742	0	
ENSMUSG00000107232	0	0	0	0	0	0	
ENSMUSG00000107233	0	0	0	0	0	0	
ENSMUSG00000107234	0.0410826	0	0	0.0608047	0.120363	0	
ENSMUSG00000107237	0	0	0	0	0	0	
ENSMUSG00000107238	0	0	0	0	0	0	
ENSMUSG00000107240	0	0	0	0	0	0	
ENSMUSG00000107241	0	0	0	0	0	0	
ENSMUSG00000107243	0	0	0	0	0	0	
ENSMUSG00000107244	0	0	0	0	0	0	
ENSMUSG00000107245	0	0	0	0.436328	0	0.283845	
ENSMUSG00000107246	0	0	0	0	0	0	
ENSMUSG00000107247	0	0	0	0	0.109013	0	
ENSMUSG00000107248	0	0	0	0	0	0	
ENSMUSG00000107251	0	0	0	0	0	0	
ENSMUSG00000107252	0	0.25173	0.912587	0.268094	0.167083	0.216462	
ENSMUSG00000107253	0.555186	0.0554223	0.425245	0.475586	0.227171	0.400414	
ENSMUSG00000107254	0	0	0	0.0437397	0.0116474	0	
ENSMUSG00000107255	0	0	0	0	0	0	
ENSMUSG00000107256	0	0	0	0	0	0.0218718	
ENSMUSG00000107257	0	0	0	0	0	0	
ENSMUSG00000107258	0	0	0	0	0	0	
ENSMUSG00000107259	0	0	0	0	0	0	
ENSMUSG00000107261	0	0	0.347749	0	0	0	
ENSMUSG00000107262	0	0	0	0	0.145907	0	
ENSMUSG00000107263	0.234235	0	0.0261163	0.0564203	0	0.238083	
ENSMUSG00000107265	0	0	0	0	0	0	
ENSMUSG00000107266	0	0	0	0	0	0	
ENSMUSG00000107270	0	0	0	0.0513886	0	0	
ENSMUSG00000107271	0.0321749	0.0599029	0	0.352867	0.190372	0.97686	
ENSMUSG00000107272	0.836506	0.194098	0.6758	0.269001	0	0	
ENSMUSG00000107276	0.0217196	0.026636	0.145308	0.377594	0.0974933	0.263985	
ENSMUSG00000107277	0.0343839	0.00849905	0	0.0343309	0.0104609	0.0573661	
ENSMUSG00000107278	0	0	0.0125259	0.00669305	0	0	
ENSMUSG00000107279	0	0	0	0	0	0	
ENSMUSG00000107280	0	0	0	0	0.0209355	0	
ENSMUSG00000107282	0	0	0	0	0.266594	0	
ENSMUSG00000107283	89.6801	97.6574	102.149	71.5576	61.4383	55.0051	
ENSMUSG00000107284	0	0	0	0	0	0.0491079	
ENSMUSG00000107285	0	0	0	0	0	0	
ENSMUSG00000107286	0.130391	0.0356648	0.0193796	0.81208	1.09248	0.771983	
ENSMUSG00000107287	0	0	0	0	0	0	
ENSMUSG00000107288	0	0	0	0	0	0	
ENSMUSG00000107289	0	0	0	0	0	0	
ENSMUSG00000107290	0	0.0202762	0	0	0.0248144	0	
ENSMUSG00000107291	0	0	0	0	0	0	
ENSMUSG00000107292	1.253	0.879754	1.34421	1.57388	1.19003	1.10037	
ENSMUSG00000107295	0	0	0	0	0.0545225	0	
ENSMUSG00000107296	0	0	0	0	0	0	
ENSMUSG00000107299	0	0	0	0	0	0	
ENSMUSG00000107300	0	0	0.0185559	0.119548	0	0.0284587	
ENSMUSG00000107301	0	0	0	0.385441	0	0	
ENSMUSG00000107303	0	0	0	0	0	0	
ENSMUSG00000107304	0	0	0.0266024	0.0355583	0.0452233	0.0205338	
ENSMUSG00000107305	0	0	0	0	0	0	
ENSMUSG00000107306	0.0211343	0	0	0.0302504	0	0.0435972	
ENSMUSG00000107307	0	0	0	0	0	0	
ENSMUSG00000107308	0	0	0	0	0	0	
ENSMUSG00000107309	0	0	0.375204	0	0	0	
ENSMUSG00000107310	0.0112252	0.110732	0.0450469	0.0723517	0.0869154	0.461904	
ENSMUSG00000107312	0	0	0.105459	0.0284861	0	0.0400465	
ENSMUSG00000107313	0.565464	0.0491849	0.162424	0.0597262	0	0.0794175	
ENSMUSG00000107314	0.0293041	0	0.0939015	0.183498	0.0817893	0	
ENSMUSG00000107315	0	0	0	0	0	0	
ENSMUSG00000107316	0	0	0	0	0	0	
ENSMUSG00000107317	0.180408	0.0193785	0.0209833	0.134332	0.0953519	0.146282	
ENSMUSG00000107318	0	0	0.0717537	0	0.0399154	0	
ENSMUSG00000107319	0	0	0	0	0	0.121946	
ENSMUSG00000107320	0.0737553	0.0456316	0.0431581	0.0557257	0.0281206	0.0672241	
ENSMUSG00000107322	0	0	0	0	0	0	
ENSMUSG00000107325	0.0617206	0	0	0	0	0	
ENSMUSG00000107326	0	0	0	0	0	0	
ENSMUSG00000107327	0	0	0	0	0	0	
ENSMUSG00000107331	0.0673544	0	0.225373	0.0988682	0.0994644	0.0669272	
ENSMUSG00000107333	0	0	0	0	0	0	
ENSMUSG00000107334	0	0	0	0	0	0	
ENSMUSG00000107335	0.0226385	0	0.0151416	0.089385	0.102799	0.0933524	
ENSMUSG00000107336	0	0.0522503	0	0.03195	0	0	
ENSMUSG00000107337	0	0	0	0	0	0	
ENSMUSG00000107340	0.105702	0	0.850177	0.0835943	0.290932	0.189647	
ENSMUSG00000107341	0	0	0	0	0	0	
ENSMUSG00000107344	0	0	0	0	0	0	
ENSMUSG00000107346	0.026669	0	0	0	0.0396862	0	
ENSMUSG00000107348	0	0	0	0.0387091	0	0	
ENSMUSG00000107349	0	0	0	0	0	0	
ENSMUSG00000107350	0	0.241455	0	1.61257	1.3684	0	
ENSMUSG00000107351	0	0	0	0	0	0	
ENSMUSG00000107352	0.00988971	0	0.0132273	0.049246	0	0.0102958	
ENSMUSG00000107353	0	0	0	0	0	0	
ENSMUSG00000107354	0	0	0	0	0	0	
ENSMUSG00000107355	0	0.194951	0	0.0713753	0	0	
ENSMUSG00000107356	0	0	0	0.0650494	0	0	
ENSMUSG00000107357	0	0	0	0.0195616	0	0	
ENSMUSG00000107358	0	0	0	0.0168458	0.034679	0	
ENSMUSG00000107359	0	0.236203	0	0	0	0	
ENSMUSG00000107360	0	0	0	0	0	0	
ENSMUSG00000107362	0.420265	0.515584	0.506087	1.74911	1.13276	0.937534	
ENSMUSG00000107363	0	0	0	0	0	0	
ENSMUSG00000107364	0.03875	0.111354	0.138184	0.481737	0.409699	0.344936	
ENSMUSG00000107365	0	0	0	0	0	0	
ENSMUSG00000107368	0	0	0	0	0	0	
ENSMUSG00000107369	0.0812894	0.193491	0	0.062866	0.342707	0.150395	
ENSMUSG00000107370	0	0	0.0615618	0.0331027	0	0.0313954	
ENSMUSG00000107371	0	0	0	0	0	0	
ENSMUSG00000107373	0	0	0	0	0.0211685	0.0287732	
ENSMUSG00000107374	0.0833293	0.102455	0.20067	0.240122	0.175533	0.524168	
ENSMUSG00000107375	0	0	0	0	0	0	
ENSMUSG00000107376	0	0	0	0	0	0	
ENSMUSG00000107377	0	0	0.016025	0	0	0	
ENSMUSG00000107378	0	0	0	0	0	0	
ENSMUSG00000107379	1.69801	1.30648	0.255144	0.157558	0	0	
ENSMUSG00000107380	0	0	0	0	0	0	
ENSMUSG00000107383	17.7776	22.2159	22.0002	4.92934	8.24786	7.33896	
ENSMUSG00000107384	0	0	0	0	0	0	
ENSMUSG00000107385	0	0	0	0.00893963	0.0376917	0	
ENSMUSG00000107386	0	0	0	0	0	0	
ENSMUSG00000107387	0	0	0	0.0621688	0.113152	0	
ENSMUSG00000107388	0.0446192	0.0274102	0.0299628	0.0484853	0	0.0451257	
ENSMUSG00000107389	0	0	0	0	0	0	
ENSMUSG00000107390	0	0	0	0	0.0473436	0	
ENSMUSG00000107392	0.0423509	0	0	0.0202837	0.0426026	0.0289523	
ENSMUSG00000107394	0	0	0	0	0	0	
ENSMUSG00000107395	0	0	0	0	0	0	
ENSMUSG00000107396	0	0	0	0	0	0	
ENSMUSG00000107397	0.0121484	0	0.0325022	0.0522542	0.0183712	0	
ENSMUSG00000107398	0	0	0	0	0	0	
ENSMUSG00000107399	0	0	0	0	0	0	
ENSMUSG00000107400	0	0	0.543857	0	0	0	
ENSMUSG00000107401	0.101362	0	0	0.0248009	0	0.134268	
ENSMUSG00000107402	0.0968297	0.0238993	0	0.138464	0.220251	0.0400075	
ENSMUSG00000107403	0	0	0	0	0	0	
ENSMUSG00000107404	0	0	0	0	0	0	
ENSMUSG00000107405	0	0	0	0.0498801	0.052018	0.0705851	
ENSMUSG00000107406	0.115542	0.135646	0	0.0921059	0	0	
ENSMUSG00000107407	0	0	0	0	0	0	
ENSMUSG00000107408	0	0	0	0	0	0	
ENSMUSG00000107409	0	0	0	0	0	0	
ENSMUSG00000107410	0	0	0	0	0	0	
ENSMUSG00000107411	0	0	0.130516	0.084472	0.0424132	0.0433975	
ENSMUSG00000107412	0	0	0	0.0239092	0	0	
ENSMUSG00000107413	0	0	0	0.0410295	0	0	
ENSMUSG00000107414	0	0	0	0.023007	0	0	
ENSMUSG00000107415	0.62765	0	0	0	0	0	
ENSMUSG00000107416	0	0	0	0	0	0	
ENSMUSG00000107417	0	0	0	0	0	0	
ENSMUSG00000107418	0	0	0	0	0	0	
ENSMUSG00000107419	0	0	0	0.0673806	0	0	
ENSMUSG00000107420	0	0	0	0.00748521	0	0	
ENSMUSG00000107421	0	0	0	0.0093074	0.0195979	0.026653	
ENSMUSG00000107422	0	0	0	0	0	0	
ENSMUSG00000107423	0	0	0	0	0	0	
ENSMUSG00000107424	0	0	0	0	0	0	
ENSMUSG00000107425	0	0	0	0	0	0	
ENSMUSG00000107427	0.0295382	0	0.0592743	0.24421	0.556728	0.211803	
ENSMUSG00000107428	0	0	0	0.00908771	0	0	
ENSMUSG00000107429	0	0	0	0	0	0	
ENSMUSG00000107430	0.18952	0.227514	0.16923	0.143775	0.0903847	0.119943	
ENSMUSG00000107431	0	0	0	0	0	0	
ENSMUSG00000107432	0.987314	0.43352	0.49647	0.0989698	0.335319	0.217181	
ENSMUSG00000107433	0	0.0191937	0	0	0	0	
ENSMUSG00000107434	0	0	0	0	0	0	
ENSMUSG00000107435	0	0	0	0.395931	0	0	
ENSMUSG00000107436	0	0	0	0.187377	0.494986	0.318154	
ENSMUSG00000107438	0	0	0	0	0	0	
ENSMUSG00000107439	0	0	0	0	0	0	
ENSMUSG00000107440	0.0178351	0.0219165	0	0	0	0	
ENSMUSG00000107441	0	0	0	0	0	0	
ENSMUSG00000107442	0	0	0	0	0	0	
ENSMUSG00000107443	0	0	0.220705	0	0	0	
ENSMUSG00000107445	0	0	0	0	0	0	
ENSMUSG00000107446	0	0	0	0	0	0	
ENSMUSG00000107447	0	0	0	0	0	0	
ENSMUSG00000107448	0	0.11003	0.121602	0.101307	0.198649	0	
ENSMUSG00000107449	0	0	0	0	0	0	
ENSMUSG00000107450	0	0	0	0	0	0	
ENSMUSG00000107451	0	0	0	0	0	0	
ENSMUSG00000107452	0	0	0	0	0	0	
ENSMUSG00000107453	0	0	0	0	0	0	
ENSMUSG00000107454	0	0	0	0	0.0212823	0.0867798	
ENSMUSG00000107455	0	0	0	0.0486365	0	0	
ENSMUSG00000107456	0	0	0	0.0124484	0	0.0180315	
ENSMUSG00000107457	0	0	0	0	0	0	
ENSMUSG00000107458	0.227837	0	0	0.362784	0	0	
ENSMUSG00000107459	0	0	0	0	0	0	
ENSMUSG00000107460	0	0	0	0	0	0	
ENSMUSG00000107461	0.0414638	0	0	0.07941	0.10431	0.0283597	
ENSMUSG00000107462	0	0	0	0.0961946	0	0	
ENSMUSG00000107463	0	0	0.18382	0	0	0	
ENSMUSG00000107464	0	0	0	0	0	0	
ENSMUSG00000107465	0	0.237328	0	0.200877	0.188283	0.124769	
ENSMUSG00000107466	0	0	0	0	0	0	
ENSMUSG00000107467	0	0	0	0	0	0	
ENSMUSG00000107468	0.0100209	0.0247289	0.0402132	0.129013	0.12152	0.206903	
ENSMUSG00000107469	0	0	0	0	0	0	
ENSMUSG00000107470	74.3263	84.2922	89.2386	33.7157	48.5707	49.5293	
ENSMUSG00000107471	0	0	0	0	0	0	
ENSMUSG00000107472	0	0	0	0	0	0	
ENSMUSG00000107473	0	0	0	0	0	0	
ENSMUSG00000107474	0	0	0	0	0	0	
ENSMUSG00000107475	0	0	0	0	0	0	
ENSMUSG00000107476	0.589742	0.430725	0.327395	3.04053	2.33116	1.47142	
ENSMUSG00000107477	0	0	0	0.120037	0.109766	0	
ENSMUSG00000107478	0.648303	0.563207	0.510948	1.07251	1.23475	0.704475	
ENSMUSG00000107479	0.0615795	0	0.280331	0.0148495	0.0307531	0.0833216	
ENSMUSG00000107480	0	0	0.0347903	0	0	0.104607	
ENSMUSG00000107481	0	0	0	0	0	0	
ENSMUSG00000107482	0	0.390811	0.138198	0.212297	0	0	
ENSMUSG00000107483	0	0	0	0	0.0186158	0.0506519	
ENSMUSG00000107484	0	0	0	0	0	0	
ENSMUSG00000107486	0	0	0	0	0	0.293506	
ENSMUSG00000107487	0	0	0	0	0	0	
ENSMUSG00000107488	0	0	0.0601835	0	0	0	
ENSMUSG00000107489	0.443916	0	0	0	0.0800386	0	
ENSMUSG00000107490	0.155639	0	0	0	0	0	
ENSMUSG00000107491	0	0	0	0.0952278	0.359489	0.119284	
ENSMUSG00000107492	0.0754145	0	0	0	0	0	
ENSMUSG00000107493	0	0	0	0	0	0	
ENSMUSG00000107494	0	0	0	0	0	0	
ENSMUSG00000107495	0	0	0	0	0	0	
ENSMUSG00000107496	0	0	0	0	0	0	
ENSMUSG00000107497	0	0	0.228598	0.0342745	0	0	
ENSMUSG00000107498	0	0	0	0	0	0	
ENSMUSG00000107499	0.218384	0.215406	0	1.05629	0.710371	0.713087	
ENSMUSG00000107500	0	0	0	0	0	0	
ENSMUSG00000107501	0	0	0	0	0	0	
ENSMUSG00000107502	0.1431	0.105967	0.076566	0.204598	0.217033	0.137991	
ENSMUSG00000107503	0	0	0	0	0	0	
ENSMUSG00000107504	0.420594	0.113707	0.112719	0.121447	0.384608	0	
ENSMUSG00000107505	0	0	0	0.217322	0	0	
ENSMUSG00000107506	0	0	0	0	0	0	
ENSMUSG00000107508	0.340147	0	0	0.29929	0.428387	0	
ENSMUSG00000107509	0	0	0	0.0686073	0.246164	0.161562	
ENSMUSG00000107510	0	0	0	0	0	0	
ENSMUSG00000107511	0	0	0.0395728	0	0	0	
ENSMUSG00000107512	0.00680735	0	0	0.0436694	0.0414244	0.02826	
ENSMUSG00000107513	0	0	0	0	0	0	
ENSMUSG00000107514	0	0	0	0	0	0	
ENSMUSG00000107515	0	0	0	0	0.0221653	0	
ENSMUSG00000107516	0	0	0	0	0	0	
ENSMUSG00000107517	0	0	0	0.0277925	0	0.0530671	
ENSMUSG00000107518	0	0	0	0	0	0	
ENSMUSG00000107519	0	0	0	0	0	0	
ENSMUSG00000107520	0	0	0	0	0	0	
ENSMUSG00000107521	0	0	0	0	0	0	
ENSMUSG00000107522	0	0	0	0	0.0516779	0	
ENSMUSG00000107523	0	0	0	0	0	0	
ENSMUSG00000107524	0	0	0	0	0	0	
ENSMUSG00000107525	0	0	0	0	0	0	
ENSMUSG00000107526	0	0	0	0	0	0	
ENSMUSG00000107527	0	0	0	0	0	0	
ENSMUSG00000107528	0	0	0	0	0	0	
ENSMUSG00000107529	0	0	0.016025	0.0944501	0.126835	0.0739664	
ENSMUSG00000107530	0	0	0	0	0	0	
ENSMUSG00000107531	0.0766057	0	0	0	0.168828	0	
ENSMUSG00000107532	0	0	0	0	0	0	
ENSMUSG00000107533	0	0	0	0.0613114	0	0	
ENSMUSG00000107534	0.0329423	0.0405134	0.0220439	0.0474564	0.0247909	0	
ENSMUSG00000107535	0	0	0	0	0	0	
ENSMUSG00000107536	0	0	0	0	0	0	
ENSMUSG00000107538	0	0	0	0	0	0	
ENSMUSG00000107539	0.269192	0.386663	0	0.634518	0.949751	0.759387	
ENSMUSG00000107540	0	0	0	0	0	0	
ENSMUSG00000107541	0	0	0	0	0	0	
ENSMUSG00000107542	0	0	0	0	0	0	
ENSMUSG00000107543	0	0	0	0	0	0	
ENSMUSG00000107544	0	0	0	0	0	0	
ENSMUSG00000107545	0	0	0	0	0	0.12061	
ENSMUSG00000107546	0.0287438	0	0.0128162	0.178093	0.130777	0.118782	
ENSMUSG00000107548	0	0	0	0	0	0	
ENSMUSG00000107549	0	0	0.0520017	0.098293	0.0291504	0.0395118	
ENSMUSG00000107550	0	0	0	0	0	0	
ENSMUSG00000107551	0	0	0	0	0	0	
ENSMUSG00000107552	0	0	0	0	0	0	
ENSMUSG00000107553	0	0	0	0	0	0	
ENSMUSG00000107555	0	0	0	0	0	0	
ENSMUSG00000107556	0	0	0	0	0.0684075	0	
ENSMUSG00000107557	0	0	0.0207257	0.0111463	0	0	
ENSMUSG00000107558	0	0	0	0	0	0	
ENSMUSG00000107559	0	0	0	0.0198256	0.0208346	0	
ENSMUSG00000107560	0	0.240789	0.08973	0.153097	1.0501	0.126465	
ENSMUSG00000107561	9.24597	8.13598	7.12107	4.27344	5.72602	5.4065	
ENSMUSG00000107562	0	0	0	0	0	0	
ENSMUSG00000107563	0	0	0	0	0	0	
ENSMUSG00000107564	0	0	0	0	0	0	
ENSMUSG00000107565	0	0	0	0	0	0	
ENSMUSG00000107566	0	0	0	0	0	0	
ENSMUSG00000107567	0	0.0968694	0	0.147311	0.116958	0	
ENSMUSG00000107568	0	0	0	0	0	0	
ENSMUSG00000107569	0	0	0	0	0	0	
ENSMUSG00000107570	0	0	0	0.0787377	0	0.108531	
ENSMUSG00000107571	0	0	0	0	0	0	
ENSMUSG00000107572	0	0	0	0	0	0	
ENSMUSG00000107573	0	0	0	0	0	0	
ENSMUSG00000107574	0	0	0	0.0377154	0	0	
ENSMUSG00000107575	0	0	0	0	0	0	
ENSMUSG00000107576	0.365845	0.0498973	0.271944	0.808515	0.548237	0.453913	
ENSMUSG00000107577	0.549792	0.770954	0.539704	0.648293	0.653203	0.79544	
ENSMUSG00000107578	0.172779	0	0.232018	0	0.228231	0	
ENSMUSG00000107579	0	0	0	0	0	0	
ENSMUSG00000107580	0	0	0	0	0	0	
ENSMUSG00000107581	0	0	0	0	0	0	
ENSMUSG00000107582	0	0	0	0	0.0202749	0	
ENSMUSG00000107583	0	0	0	0	0	0	
ENSMUSG00000107584	0	0	0	0.0339224	0	0	
ENSMUSG00000107585	0	0	0	0	0	0	
ENSMUSG00000107586	0	0	0.0112914	0.0843862	0.102551	0.174751	
ENSMUSG00000107587	0	0	0	0	0	0	
ENSMUSG00000107588	0	0	0	0	0	0	
ENSMUSG00000107590	0	0	0	0	0	0	
ENSMUSG00000107591	0	0	0	0	0	0	
ENSMUSG00000107592	0.259924	0	0	0.0642743	0.0633068	0.0847959	
ENSMUSG00000107593	0	0.630648	0.143585	0.169617	0	0.383728	
ENSMUSG00000107594	0	0	0	0	0	0	
ENSMUSG00000107595	0	0	0	0	0.0425645	0.0289266	
ENSMUSG00000107596	0	0.0251555	0.027428	0.0148294	0	0.0416076	
ENSMUSG00000107597	0	0	0	0	0.114742	0	
ENSMUSG00000107598	0	0	0	0	0	0	
ENSMUSG00000107599	0	0	0	0	0	0	
ENSMUSG00000107600	0	0	0	0	0	0	
ENSMUSG00000107601	0	0	0	0	0	0	
ENSMUSG00000107602	0	0	0	0	0	0	
ENSMUSG00000107603	0.122753	0.426806	0.328487	0	0	0	
ENSMUSG00000107604	0.225823	0	0	0.191476	0.29217	0	
ENSMUSG00000107605	0	0	0	0	0	0	
ENSMUSG00000107606	0	0	0	0	0	0	
ENSMUSG00000107608	4.23402	4.83238	3.67104	2.36123	4.30337	4.70911	
ENSMUSG00000107609	0	0	0	0	0	0	
ENSMUSG00000107610	0	0.27547	0	0.372032	0.198926	0.443624	
ENSMUSG00000107611	0	0	0	0	0	0	
ENSMUSG00000107612	0	0	0	0	0	0	
ENSMUSG00000107613	0	0	0	0	0	0	
ENSMUSG00000107614	0.057871	0.129439	0.387514	0.0872806	0.166525	0.110761	
ENSMUSG00000107615	0	0	0	0	0	0	
ENSMUSG00000107616	0	0	0	0	0	0	
ENSMUSG00000107618	0	0	0	0	0	0	
ENSMUSG00000107619	0.0629615	0.0155163	0.0842256	0.0180632	0.133232	0.0776698	
ENSMUSG00000107620	0	0	0	0	0	0	
ENSMUSG00000107622	0.26574	0	0	0	0	0	
ENSMUSG00000107623	0.0121674	0	0.0813829	0	0.0735985	0	
ENSMUSG00000107624	0	0	0	0.0306517	0	0	
ENSMUSG00000107625	0	0	0	0	0	0	
ENSMUSG00000107626	0	0.194098	0	0	0	0	
ENSMUSG00000107627	0	0	0	0	0	0	
ENSMUSG00000107628	0	0	0	4.76968	0	0	
ENSMUSG00000107629	0	0	0	0.583126	0.886835	0.371518	
ENSMUSG00000107630	0	0	0	0	0	0	
ENSMUSG00000107631	0	0	0	0	0	0	
ENSMUSG00000107632	0	0	0	0	0	0	
ENSMUSG00000107633	0	0	0	0	0	0	
ENSMUSG00000107634	0	0	0	0.536368	0	0	
ENSMUSG00000107635	0	0	0	0	0	0	
ENSMUSG00000107637	0	0	0	0	0	0	
ENSMUSG00000107638	0	0	0	0.0220463	0	0	
ENSMUSG00000107639	1.34772	2.88093	3.88125	0.321731	1.00855	0.959626	
ENSMUSG00000107640	0	0	0	0.1917	0.271154	0.119944	
ENSMUSG00000107641	0	0	0	0	0	0	
ENSMUSG00000107642	0	0	0	0.0689166	0	0	
ENSMUSG00000107643	0	0	0	0	0	0	
ENSMUSG00000107644	0.189907	0.151975	0.0847877	0.0960592	0	0	
ENSMUSG00000107645	0	0	0	0	0	0	
ENSMUSG00000107646	0	0	0	0	0	0	
ENSMUSG00000107647	0	0	0	0.00924467	0	0	
ENSMUSG00000107648	0	0	0	0	0	0	
ENSMUSG00000107649	0	0	0	0	0	0	
ENSMUSG00000107650	0	0	0	0	0	0	
ENSMUSG00000107651	0.12724	0.595216	0.511903	1.02321	0.517239	0.223044	
ENSMUSG00000107652	0	0	0	0	0	0	
ENSMUSG00000107653	0	0	0.176027	0.306349	0.0966267	0.0500902	
ENSMUSG00000107655	0.0280552	0.0863597	0	0.080619	0.0635102	0.17264	
ENSMUSG00000107656	0	0	0	0	0	0	
